192.168.65.1 - - [26/Feb/2024:18:38:16 +0000] "GET / HTTP/1.1" 200 - "https://medium.com/allient/static-analysis-using-sonarqube-in-a-react-webapp-dd4b335d6062" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/121.0.0.0 Safari/537.36" "-"
192.168.65.1 - - [26/Feb/2024:18:41:06 +0000] "GET / HTTP/1.1" 302 - "http://localhost:9000/sessions/new?return_to=%2F" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/121.0.0.0 Safari/537.36" "AY3mtrTlqs97QZN4AAAL"
192.168.65.1 - - [26/Feb/2024:18:41:06 +0000] "GET /account/reset_password HTTP/1.1" 200 - "http://localhost:9000/sessions/new?return_to=%2F" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/121.0.0.0 Safari/537.36" "AY3mtrTlqs97QZN4AAAM"
192.168.65.1 - - [26/Feb/2024:18:41:07 +0000] "GET /api/features/list HTTP/1.1" 200 - "http://localhost:9000/account/reset_password" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/121.0.0.0 Safari/537.36" "AY3mtrTlqs97QZN4AAAQ"
192.168.65.1 - - [26/Feb/2024:18:41:07 +0000] "GET /api/l10n/index?locale=en-IN HTTP/1.1" 200 - "http://localhost:9000/account/reset_password" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/121.0.0.0 Safari/537.36" "AY3mtrTlqs97QZN4AAAN"
192.168.65.1 - - [26/Feb/2024:18:41:07 +0000] "GET /api/users/current HTTP/1.1" 200 - "http://localhost:9000/account/reset_password" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/121.0.0.0 Safari/537.36" "AY3mtrTlqs97QZN4AAAO"
192.168.65.1 - - [26/Feb/2024:18:41:07 +0000] "GET /api/navigation/global HTTP/1.1" 200 - "http://localhost:9000/account/reset_password" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/121.0.0.0 Safari/537.36" "AY3mtrTlqs97QZN4AAAP"
192.168.65.1 - - [26/Feb/2024:18:41:37 +0000] "POST /api/users/change_password HTTP/1.1" 204 - "http://localhost:9000/account/reset_password" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/121.0.0.0 Safari/537.36" "AY3mtrTlqs97QZN4AAAR"
192.168.65.1 - - [26/Feb/2024:18:41:37 +0000] "GET / HTTP/1.1" 200 - "http://localhost:9000/account/reset_password" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/121.0.0.0 Safari/537.36" "AY3mtrTlqs97QZN4AAAS"
192.168.65.1 - - [26/Feb/2024:18:41:37 +0000] "GET /api/users/current HTTP/1.1" 200 - "http://localhost:9000/" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/121.0.0.0 Safari/537.36" "AY3mtrTlqs97QZN4AAAT"
192.168.65.1 - - [26/Feb/2024:18:41:37 +0000] "GET /api/l10n/index?locale=en-IN HTTP/1.1" 200 - "http://localhost:9000/" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/121.0.0.0 Safari/537.36" "AY3mtrTlqs97QZN4AAAU"
192.168.65.1 - - [26/Feb/2024:18:41:37 +0000] "GET /api/features/list HTTP/1.1" 200 - "http://localhost:9000/" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/121.0.0.0 Safari/537.36" "AY3mtrTlqs97QZN4AAAW"
192.168.65.1 - - [26/Feb/2024:18:41:38 +0000] "GET /api/navigation/global HTTP/1.1" 200 - "http://localhost:9000/" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/121.0.0.0 Safari/537.36" "AY3mtrTlqs97QZN4AAAV"
192.168.65.1 - - [26/Feb/2024:18:41:38 +0000] "GET /api/languages/list HTTP/1.1" 200 - "http://localhost:9000/projects" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/121.0.0.0 Safari/537.36" "AY3mtrTlqs97QZN4AAAZ"
192.168.65.1 - - [26/Feb/2024:18:41:38 +0000] "GET /images/logo.svg?v=6.6 HTTP/1.1" 200 3507 "http://localhost:9000/projects" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/121.0.0.0 Safari/537.36" "AY3mtrTlqs97QZN4AAAc"
192.168.65.1 - - [26/Feb/2024:18:41:38 +0000] "GET /api/metrics/search?ps=500 HTTP/1.1" 200 - "http://localhost:9000/projects" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/121.0.0.0 Safari/537.36" "AY3mtrTlqs97QZN4AAAY"
192.168.65.1 - - [26/Feb/2024:18:41:38 +0000] "GET /api/rules/app HTTP/1.1" 200 - "http://localhost:9000/projects" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/121.0.0.0 Safari/537.36" "AY3mtrTlqs97QZN4AAAa"
192.168.65.1 - - [26/Feb/2024:18:41:38 +0000] "GET /images/sq-sl.svg HTTP/1.1" 200 1609 "http://localhost:9000/projects" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/121.0.0.0 Safari/537.36" "AY3mtrTlqs97QZN4AAAd"
192.168.65.1 - - [26/Feb/2024:18:41:38 +0000] "GET /api/components/search_projects?filter=isFavorite&ps=1 HTTP/1.1" 200 - "http://localhost:9000/projects" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/121.0.0.0 Safari/537.36" "AY3mtrTlqs97QZN4AAAb"
192.168.65.1 - - [26/Feb/2024:18:41:38 +0000] "GET /api/components/search_projects?ps=1 HTTP/1.1" 200 - "http://localhost:9000/projects" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/121.0.0.0 Safari/537.36" "AY3mtrTlqs97QZN4AAAe"
192.168.65.1 - - [26/Feb/2024:18:41:38 +0000] "GET /images/alm/azure.svg HTTP/1.1" 200 236 "http://localhost:9000/projects/create" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/121.0.0.0 Safari/537.36" "AY3mtrTlqs97QZN4AAAf"
192.168.65.1 - - [26/Feb/2024:18:41:38 +0000] "GET /images/alm/gitlab.svg HTTP/1.1" 200 1063 "http://localhost:9000/projects/create" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/121.0.0.0 Safari/537.36" "AY3mtrTlqs97QZN4AAAg"
192.168.65.1 - - [26/Feb/2024:18:41:38 +0000] "GET /images/alm/bitbucket.svg HTTP/1.1" 200 754 "http://localhost:9000/projects/create" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/121.0.0.0 Safari/537.36" "AY3mtrTlqs97QZN4AAAj"
192.168.65.1 - - [26/Feb/2024:18:41:38 +0000] "GET /images/alm/github.svg HTTP/1.1" 200 838 "http://localhost:9000/projects/create" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/121.0.0.0 Safari/537.36" "AY3mtrTlqs97QZN4AAAi"
192.168.65.1 - - [26/Feb/2024:18:41:38 +0000] "GET /api/alm_settings/list? HTTP/1.1" 200 - "http://localhost:9000/projects/create" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/121.0.0.0 Safari/537.36" "AY3mtrTlqs97QZN4AAAh"
192.168.65.1 - - [26/Feb/2024:18:41:41 +0000] "GET /api/system/upgrades HTTP/1.1" 200 - "http://localhost:9000/projects" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/121.0.0.0 Safari/537.36" "AY3mtrTlqs97QZN4AAAX"
192.168.65.1 - - [26/Feb/2024:18:41:52 +0000] "POST /api/users/dismiss_notice HTTP/1.1" 204 - "http://localhost:9000/projects/create" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/121.0.0.0 Safari/537.36" "AY3mtrTlqs97QZN4AAAk"
192.168.65.1 - - [26/Feb/2024:18:41:55 +0000] "GET /api/components/search_projects?filter=isFavorite&ps=1 HTTP/1.1" 200 - "http://localhost:9000/projects" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/121.0.0.0 Safari/537.36" "AY3mtrTlqs97QZN4AAAl"
192.168.65.1 - - [26/Feb/2024:18:41:55 +0000] "GET /api/components/search_projects?ps=1 HTTP/1.1" 200 - "http://localhost:9000/projects" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/121.0.0.0 Safari/537.36" "AY3mtrTlqs97QZN4AAAm"
192.168.65.1 - - [26/Feb/2024:18:41:55 +0000] "GET /api/alm_settings/list? HTTP/1.1" 200 - "http://localhost:9000/projects/create" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/121.0.0.0 Safari/537.36" "AY3mtrTlqs97QZN4AAAn"
